date_time,product_id,amount,price
2021-09-21,147,12,68.44
2022-04-06,310,43,51.1
2021-04-05,288,10,58.4
2022-08-13,67,18,78.5
2022-04-24,428,21,6.49
2022-11-18,467,26,142.16
2021-12-13,419,22,58.04
2021-05-02,403,20,146.76
2022-05-27,247,33,0.21
2022-08-28,365,26,141.78
2022-08-15,378,38,24.57
2022-09-01,363,6,40.32
2022-05-20,442,39,122.65
2022-10-17,170,18,72.12
2022-10-27,393,25,88.26
2021-12-24,222,44,74.03
2021-01-18,174,50,114.53
2021-05-09,242,17,109.4
2022-04-16,71,4,119.29
2021-09-09,350,31,80.24
2021-07-17,54,39,39.69
2021-07-25,24,9,30.58
2022-12-21,222,34,111.83
2022-10-24,352,19,101.67
2022-05-25,37,34,3.87
2021-05-11,69,36,116.22
2022-03-17,112,47,15.27
2022-01-05,473,21,40.17
2021-08-20,52,47,33.58
2022-01-26,146,33,71.27
2022-03-09,141,22,109.56
2022-05-02,217,24,130.83
2021-03-23,118,36,137.08
2021-05-04,127,36,41.6
2022-10-30,426,49,23.62
2021-09-19,298,16,94.2
2021-02-25,364,23,121.8
2021-06-21,364,26,105.86
2022-08-14,260,30,73.72
2021-07-28,14,25,43.78
2021-10-11,63,22,102.79
2022-10-25,298,34,5.99
2022-10-31,245,43,74.01
2022-07-19,237,10,107.77
2022-01-26,454,13,145.99
2022-09-22,309,28,1.55
2021-12-03,80,50,145.05
2022-08-22,481,50,59.21
2022-01-29,14,18,120.22
2022-05-03,171,45,127.48
2022-01-20,73,11,73.61
2022-07-31,434,19,41.86
2021-08-01,134,20,44.62
2022-01-05,263,50,0.68
2022-07-10,269,16,130.83
2022-01-20,197,12,143.56
2022-10-21,166,22,27.9
2021-11-27,33,3,136.04
2021-08-29,318,10,39.14
2021-01-16,448,32,57.57
2021-12-08,445,31,147.72
2021-01-30,445,26,149.41
2022-06-24,38,12,8.22
2022-10-22,447,14,73.95
2021-09-13,219,11,20.03
2021-04-13,246,22,50.91
2021-04-14,72,1,17.89
2022-06-22,346,13,120.72
2022-06-02,17,44,22.32
2022-05-07,220,14,85.09
2022-05-15,455,10,43.44
2022-09-22,131,14,89.71
2021-09-23,44,24,29.43
2022-10-30,405,15,65.95
2022-07-29,474,26,76.69
2022-05-24,498,46,53.18
2021-06-18,426,9,1.34
2021-04-02,425,35,87.7
2021-05-16,480,47,148.65
2021-10-06,376,23,20.08
2022-06-23,2,35,28.28
2022-01-13,267,20,102.89
2022-03-29,225,10,120.07
2021-09-23,151,34,136.37
2022-03-10,427,6,93.81
2021-08-27,473,18,86.75
2022-12-09,232,40,77.8
2022-05-20,422,11,109.23
2021-11-06,337,35,67.66
2021-04-19,251,23,54.28
2021-03-17,4,35,133.01
2022-10-02,210,34,127.55
2021-02-25,60,28,31.83
2021-11-05,173,5,9.38
2021-01-26,181,23,63.08
2022-10-17,443,6,40.73
2022-11-15,431,43,148.38
2022-11-21,373,23,121.34
2022-02-17,85,21,147.3
2022-10-13,290,39,56.45
2022-07-09,498,6,52.28
2022-01-07,155,11,17.84
2022-02-12,19,13,124.84
2022-06-14,285,15,116.54
2022-12-18,60,1,83.16
2022-07-20,33,8,34.42
2021-12-11,86,27,2.03
2022-05-06,96,1,147.37
2022-09-03,96,40,74.8
2021-03-12,496,34,60.87
2022-11-23,220,3,95.63
2021-11-07,440,17,100.49
2021-06-04,461,34,64.33
2022-07-14,85,9,138.93
2021-06-07,455,17,34.53
2021-02-08,445,43,57.4
2022-06-21,433,49,85.86
2022-02-21,54,22,23.13
2022-04-10,381,49,145.72
2021-03-27,468,17,6.86
2021-12-28,332,10,74.16
2021-10-05,73,47,139.58
2022-12-31,247,11,44.43
2021-07-24,317,27,52.43
2022-03-01,236,2,18.21
2022-11-16,37,25,130.86
2022-02-26,310,26,19.02
2021-04-07,259,26,68.46
2021-05-10,143,6,101.73
2021-02-28,485,49,36.13
2022-04-16,405,9,33.47
2021-12-11,456,16,145.33
2021-09-07,409,17,91.21
2021-11-12,387,32,88.38
2022-01-14,274,23,55.53
2021-06-08,112,43,148.62
2021-05-27,261,5,19.84
2021-08-25,91,13,118.39
2021-11-29,24,49,41.65
2022-01-08,281,41,117.62
2021-06-28,153,25,55.47
2021-02-20,55,25,49.97
2022-11-26,257,20,35.56
2021-11-18,73,3,137.52
2022-12-15,151,35,15.93
2022-04-26,149,28,128.17
2022-12-21,68,33,52.28
2022-12-16,473,37,60.13
2021-07-02,317,25,149.41
2022-01-28,274,14,108.36
2022-12-17,50,31,128.77
2022-10-06,393,46,113.14
2022-01-22,447,28,138.16
2021-12-30,339,33,121.12
2021-11-03,92,20,55.46
2021-05-26,7,27,32.89
2021-06-16,305,47,39.25
2022-10-16,254,11,12.37
2022-03-24,198,8,89.25
2022-06-06,334,42,41.55
2022-10-27,297,9,16.08
2022-04-02,40,23,140.09
2022-10-28,91,25,50.99
2022-09-18,262,10,28.84
2021-08-01,313,27,92.94
2022-04-18,223,17,94.92
2021-04-23,30,46,89.7
2021-09-01,473,21,142.27
2022-05-03,206,41,113.84
2021-03-02,433,49,31.28
2021-05-14,101,28,139.14
2022-03-19,149,9,114.18
2021-11-21,50,5,97.24
2022-12-26,387,30,2.09
2022-10-05,215,7,11.66
2021-06-14,456,46,14.22
2021-09-18,59,21,14.03
2021-03-21,397,2,122.2
2022-11-07,140,48,10.54
2021-02-10,309,8,89.44
2021-01-16,163,24,44.52
2021-02-07,349,19,128.08
2021-06-21,177,45,49.59
2021-04-21,427,38,22.97
2021-01-11,231,31,9.84
2021-11-28,237,26,146.08
2021-01-23,307,5,55.2
2021-12-20,96,46,127.71
2021-05-09,243,36,67.02
2022-01-18,151,10,128.21
2021-11-11,462,16,92.63
2022-08-02,83,28,114.99
2021-11-26,175,11,101.63
2021-11-19,45,38,112.9
2022-10-02,60,5,51.71
2021-11-12,256,26,85.65
2022-02-12,364,11,71.53
2021-06-15,289,23,132.24
2022-04-15,317,32,85.37
2021-08-17,91,22,124.94
2021-07-14,360,22,121.16
2021-01-03,100,22,109.06
2022-04-30,406,24,49.47
2022-12-04,88,33,10.69
2022-09-19,390,31,45.04
2021-11-25,209,36,123.43
2021-05-24,36,50,3.91
2022-08-13,278,37,6.16
2022-05-20,219,21,43.04
2021-09-04,127,49,49.12
2022-03-07,497,15,27.53
2022-01-19,35,37,70.06
2021-08-18,244,22,50.06
2022-01-15,481,34,39.96
2022-10-26,335,37,53.08
2021-04-20,362,26,137.14
2022-10-08,216,9,71.52
2021-03-01,425,38,123.67
2021-03-28,68,42,116.86
2022-09-14,414,12,39.48
2021-02-05,26,41,40.46
2022-01-31,275,33,98.42
2021-06-26,66,7,130.0
2021-02-02,271,4,22.26
2022-08-05,6,27,66.08
2021-01-10,343,14,69.72
2022-10-01,438,44,62.88
2022-09-26,283,2,64.78
2021-08-27,316,17,102.08
2022-03-18,283,9,77.19
2022-04-30,230,18,14.93
2022-05-25,5,11,91.84
2022-01-11,316,31,126.55
2021-01-30,397,16,37.13
2021-05-17,149,45,141.8
2021-02-14,142,26,102.66
2022-09-17,280,24,62.04
2021-08-25,127,39,144.73
2021-06-04,397,15,68.79
2021-07-24,386,12,82.82
2022-01-27,349,16,75.59
2022-09-27,379,34,77.76
2021-06-26,296,16,46.95
2021-12-12,155,43,10.26
2022-02-12,487,32,87.84
2021-04-15,211,16,62.24
2022-06-28,179,50,117.8
2021-01-23,353,22,143.04
2021-11-22,275,5,20.6
2022-11-27,498,40,1.55
2021-04-26,256,49,96.21
2021-08-30,444,31,27.47
2021-09-12,326,43,143.56
2022-03-02,472,24,8.59
2021-09-03,209,40,119.61
2021-01-19,493,29,135.91
2022-01-11,198,11,123.79
2022-05-23,241,28,58.89
2022-02-17,17,35,100.56
2022-12-11,178,7,138.87
2021-12-26,217,12,33.98
2021-11-26,103,5,51.32
2021-10-26,126,16,39.2
2021-01-25,366,6,108.38
2022-12-14,127,29,125.59
2021-10-21,216,16,100.23
2021-05-13,108,35,99.72
2021-10-11,381,8,79.06
2021-12-28,207,14,51.77
2022-12-23,386,46,137.24
2021-07-01,341,37,38.0
2021-01-09,167,33,89.79
2022-08-18,285,23,89.92
2021-07-08,88,35,50.62
2021-12-03,183,27,103.49
2022-12-09,28,8,13.84
2021-12-27,370,39,109.88
2022-08-22,451,28,115.19
2022-04-17,194,31,43.59
2021-05-16,30,6,43.24
2022-04-17,133,48,97.88
2022-11-29,192,39,92.11
2021-01-29,5,41,76.3
2022-11-04,147,39,66.71
2022-01-07,495,20,124.07
2022-02-04,203,21,123.17
2021-09-27,241,14,108.03
2021-12-27,171,45,104.13
2021-12-05,353,50,115.11
2022-04-16,379,11,74.66
2022-02-01,218,19,122.6
2021-11-30,213,35,70.4
2022-05-17,193,15,103.94
2022-03-31,308,7,89.88
2022-02-18,97,9,89.38
2022-07-20,40,37,81.78
2022-06-29,392,27,130.93
2022-06-19,281,4,1.6
2021-02-10,75,20,49.96
2021-07-07,393,39,91.29
2022-05-09,199,1,75.41
2022-07-20,414,27,55.0
2022-07-12,474,8,93.38
2021-02-05,255,48,92.92
2021-08-11,250,5,59.5
2022-04-21,90,41,19.51
2021-04-12,155,48,59.09
2021-11-14,377,16,12.21
2021-08-31,422,32,137.9
2021-05-24,431,47,108.18
2022-08-10,88,18,58.06
2021-09-04,374,26,34.08
2022-06-12,275,17,140.92
2022-04-08,394,21,130.99
2021-07-09,122,11,108.32
2021-06-06,310,41,12.96
2022-02-06,169,38,66.99
2021-05-21,335,6,107.19
2021-03-10,278,27,60.21
2021-03-27,333,25,69.66
2021-06-01,239,21,28.13
2021-02-19,37,48,16.51
2021-02-17,330,17,79.34
2022-06-18,324,27,5.86
2022-04-02,333,35,3.18
2022-12-31,257,47,100.38
2021-06-18,45,48,43.74
2022-12-01,214,13,26.52
2021-02-07,80,23,36.66
2021-08-14,260,23,127.63
2021-01-21,332,34,87.92
2021-04-21,78,6,105.26
2022-09-08,238,49,108.24
2022-03-29,383,23,61.23
2021-03-19,232,36,68.19
2021-05-28,440,4,125.06
2022-02-21,143,39,55.84
2021-06-29,207,7,70.47
2021-03-18,330,1,66.73
2022-04-25,375,21,75.64
2021-10-20,386,46,89.96
2021-12-08,397,3,112.37
2022-12-08,95,48,47.07
2022-11-18,170,8,139.4
2022-01-20,411,17,59.99
2021-10-27,165,46,106.95
2022-11-01,260,32,84.29
2022-07-23,432,10,15.97
2021-12-11,109,10,52.38
2022-08-07,233,21,94.03
2022-05-10,160,35,117.46
2021-11-24,295,49,79.62
2021-06-26,187,44,149.1
2022-09-03,88,24,149.3
2021-05-15,67,12,29.29
2021-08-22,275,12,9.64
2021-06-18,466,16,42.92
2022-07-19,377,30,15.84
2022-06-01,69,2,62.61
2021-07-28,297,48,63.23
2021-07-30,186,10,40.67
2021-04-27,390,40,53.83
2021-04-22,402,16,135.79
2021-08-11,276,34,54.72
2021-12-17,357,26,15.97
2021-01-12,310,30,136.9
2022-06-16,40,30,98.92
2021-01-28,132,10,134.9
2021-08-13,376,5,92.05
2021-10-23,459,22,90.42
2021-07-07,114,50,31.12
2021-07-18,49,7,118.0
2021-09-28,52,45,135.4
2021-08-10,30,44,99.62
2021-12-22,386,2,96.74
2021-09-15,277,2,84.24
2022-07-30,237,22,54.73
2021-04-16,189,33,80.68
2022-01-25,296,35,134.89
2022-11-25,285,17,47.84
2022-11-17,440,16,86.01
2022-06-03,334,44,6.82
2022-03-23,427,32,66.42
2022-07-09,50,31,64.21
2022-01-08,401,31,101.25
2022-07-30,432,13,139.26
2022-09-04,33,10,114.06
2021-07-27,63,3,129.18
2021-11-20,421,1,57.83
2021-11-18,445,17,66.86
2022-04-28,138,9,4.18
2021-09-26,168,43,107.72
2021-08-29,316,34,1.74
2022-01-22,447,2,0.13
2021-12-15,17,2,36.1
2021-05-02,150,29,113.62
2021-06-17,119,48,148.53
2022-04-24,33,44,52.81
2021-05-05,478,11,77.48
2022-06-21,494,8,139.33
2022-05-04,422,5,39.15
2021-06-07,110,7,60.7
2022-07-13,183,40,87.34
2022-08-03,137,47,32.78
2021-11-07,331,50,75.63
2022-03-01,62,44,66.34
2021-07-29,176,35,51.51
2022-04-07,453,27,6.5
2022-09-16,84,45,76.73
2021-10-12,79,16,53.51
2022-12-26,39,2,60.49
2022-06-16,276,33,46.73
2022-02-14,395,40,77.08
2021-07-11,253,8,134.13
2022-12-28,148,40,50.01
2022-07-12,368,20,72.95
2021-06-03,445,32,35.99
2021-11-16,72,24,20.33
2022-01-21,23,9,87.76
2021-10-12,243,18,149.47
2022-05-01,204,41,15.23
2021-09-27,323,49,123.64
2022-08-22,93,6,7.85
2021-08-19,420,11,149.07
2021-03-03,486,12,91.97
2022-04-22,24,46,6.38
2022-03-11,489,31,133.15
2021-02-14,131,16,149.71
2021-02-23,56,30,76.39
2021-06-15,33,1,71.31
2022-11-09,428,22,123.35
2021-06-16,496,48,33.51
2021-04-17,456,11,104.91
2022-04-16,212,37,145.7
2021-11-10,277,27,48.87
2021-03-27,367,18,131.9
2022-10-12,440,25,78.45
2021-10-31,292,9,100.49
2022-03-02,484,1,107.13
2022-11-19,500,46,130.27
2022-08-30,177,16,113.99
2022-09-24,248,6,87.42
2022-04-04,133,49,71.53
2021-04-07,264,11,82.48
2022-07-12,477,12,43.79
2022-04-04,346,47,53.8
2022-03-14,334,37,73.87
2022-09-10,69,31,49.23
2022-03-15,329,4,41.04
2021-08-23,86,23,12.32
2021-11-17,64,16,74.8
2021-10-14,245,35,19.97
2022-09-13,204,10,33.0
2022-09-09,242,37,49.12
2021-09-27,100,12,102.72
2022-01-13,180,39,83.54
2022-07-21,330,38,106.07
2022-08-12,358,22,99.4
2021-01-29,13,20,31.6
2021-07-07,136,12,64.89
2022-06-23,380,9,86.39
2021-12-10,490,14,59.88
2021-05-03,334,5,110.55
2021-08-26,267,8,8.23
2022-07-21,500,8,76.3
2022-12-07,491,22,91.08
2021-04-16,430,1,144.26
2022-07-15,72,49,65.93
2021-12-29,365,10,23.23
2022-05-31,464,34,136.62
2021-06-09,315,22,51.04
2021-12-28,432,10,103.19
2022-12-08,397,26,108.39
2021-07-09,72,25,37.68
2022-05-27,157,17,4.35
2022-07-05,276,13,16.02
2022-03-19,205,50,120.11
2022-07-22,83,20,80.39
2022-02-18,153,42,18.74
2022-06-02,152,35,3.64
2022-02-06,145,33,36.55
2021-04-10,396,36,26.15
2022-07-26,32,22,12.81
2022-01-16,142,24,90.12
2021-06-03,211,1,48.24
2021-10-31,498,14,135.88
2021-02-05,311,37,39.3
2021-03-08,185,11,91.02
2022-03-29,189,36,39.45
2022-06-30,114,43,123.63
2022-09-24,454,40,148.12
2022-10-13,295,25,149.01
2022-03-01,132,27,127.21
2021-10-05,4,47,133.45
2021-12-05,378,48,141.08
2021-11-25,292,44,132.41
2021-06-20,219,45,5.75
2022-02-10,4,20,41.11
2021-05-14,321,30,94.1
2021-06-06,119,46,73.74
2021-10-18,202,42,80.39
2022-06-20,320,18,85.3
2022-12-28,57,38,72.78
2022-09-08,50,27,101.09
2022-05-06,288,25,23.56
2022-07-18,73,3,50.93
2022-10-28,59,6,123.14
2021-09-18,348,14,65.25
2022-04-20,357,8,59.03
2021-08-13,138,26,2.62
2022-02-20,193,22,48.06
2021-04-30,474,4,149.6
2022-07-16,397,45,58.95
2021-11-13,297,39,73.5
2021-12-28,389,11,79.53
2022-09-21,131,9,73.67
2022-07-07,395,22,96.75
2022-09-02,116,26,19.57
2021-04-04,309,24,108.21
2021-04-18,229,34,65.65
2021-09-11,228,30,110.6
2022-01-15,90,44,117.7
2021-09-25,230,14,124.35
2021-08-17,292,29,14.39
2021-11-22,77,49,77.58
2022-04-16,306,47,53.72
2022-02-13,500,7,76.51
2021-02-05,338,41,112.55
2022-06-03,73,19,28.03
2021-06-21,448,1,50.31
2022-01-07,30,42,103.68
2021-08-20,141,24,61.02
2022-11-29,263,7,39.83
2021-06-19,196,48,149.71
2022-08-21,23,21,146.52
2021-08-03,52,43,17.16
2021-11-30,109,7,103.02
2022-01-09,470,48,94.13
2022-11-08,243,24,84.95
2021-01-16,308,42,42.28
2021-07-02,250,48,121.06
2021-10-07,495,38,137.92
2022-12-10,465,44,6.39
2022-07-24,35,23,31.76
2021-08-16,184,22,27.56
2021-03-04,425,29,2.28
2021-10-04,90,37,6.36
2022-02-28,449,30,112.23
2021-12-16,276,48,96.07
2022-08-12,385,49,96.56
2021-06-19,495,43,132.37
2022-09-16,384,38,4.25
2022-08-20,142,13,136.9
2021-06-01,167,35,103.86
2022-12-20,180,42,48.28
2021-06-26,340,8,59.6
2022-04-10,444,1,128.35
2022-09-12,64,9,133.09
2022-01-29,306,17,41.2
2022-10-26,296,47,136.52
2022-09-19,146,22,13.84
2022-12-10,31,44,94.57
2022-11-21,233,47,84.26
2022-03-25,301,25,56.59
2022-03-17,52,8,81.65
2021-09-20,326,39,125.4
2022-03-18,440,36,86.79
2022-09-01,465,4,33.1
2021-10-23,328,9,89.82
2021-10-12,78,19,100.01
2022-02-06,401,39,112.35
2022-10-01,209,50,98.32
2022-02-09,111,42,89.78
2022-06-15,444,15,26.47
2021-09-24,36,15,27.72
2021-11-04,410,46,115.06
2021-09-05,181,5,51.38
2021-07-27,473,21,65.35
2021-02-28,101,20,89.52
2021-10-13,58,39,91.61
2022-06-10,198,11,30.25
2022-10-30,274,34,9.33
2022-03-07,62,29,143.73
2022-10-10,92,18,120.96
2021-04-08,57,44,55.97
2022-02-01,240,9,119.78
2021-05-19,442,35,32.44
2021-11-14,466,34,136.3
2021-06-18,368,8,41.79
2022-11-08,273,10,104.56
2022-06-30,389,40,110.28
2021-04-30,250,19,78.9
2021-12-14,436,4,43.21
2021-09-25,241,6,57.67
2021-08-26,142,18,135.14
2021-02-01,360,39,104.16
2022-04-20,467,37,46.72
2022-09-16,140,31,125.12
2022-04-19,9,34,135.15
2021-07-10,127,32,119.5
2021-10-26,274,49,49.73
2021-12-11,454,14,59.54
2022-10-24,216,38,62.39
2022-07-25,42,44,33.24
2021-09-09,77,37,13.07
2021-04-29,398,17,120.91
2021-06-21,229,33,17.35
2022-12-06,119,6,102.61
2022-09-11,489,42,1.95
2022-08-10,89,11,79.47
2022-04-22,35,36,52.75
2021-06-03,425,8,44.02
2022-06-22,210,38,120.85
2022-01-07,226,18,149.14
2022-12-25,24,37,61.18
2022-04-10,223,32,34.96
2021-11-13,192,41,75.33
2022-08-23,193,15,48.61
2022-11-28,499,40,58.56
2022-02-16,110,25,71.15
2022-12-20,232,47,41.19
2021-05-12,81,28,149.91
2021-11-05,265,37,18.43
2022-09-16,262,25,56.12
2022-09-17,473,47,23.36
2022-01-30,474,16,71.18
2022-08-23,267,23,131.62
2021-04-19,102,25,24.18
2022-10-13,173,40,91.88
2022-10-09,242,41,34.03
2021-09-16,180,24,51.9
2022-01-01,146,16,31.94
2022-06-01,19,7,27.4
2022-07-08,141,3,33.03
2022-10-14,36,27,4.18
2022-08-05,496,13,125.59
2021-09-04,211,41,65.48
2021-05-07,328,27,40.09
2022-08-19,482,7,78.39
2022-02-11,212,13,133.55
2022-05-30,486,32,28.56
2021-03-20,393,44,55.65
2022-02-05,190,16,64.47
2022-11-23,500,3,8.86
2021-02-16,129,9,32.01
2021-10-27,254,33,36.7
2022-08-09,382,35,65.99
2021-11-19,336,3,110.1
2021-10-24,294,42,10.88
2021-10-16,468,20,40.91
2021-06-22,371,25,149.79
2022-06-19,306,12,79.4
2022-01-14,338,30,24.59
2021-01-02,334,28,55.41
2022-09-30,431,11,105.07
2022-06-27,96,3,100.99
2022-01-03,250,1,60.78
2022-09-02,283,40,120.18
2022-04-15,398,23,4.35
2022-09-05,496,2,109.14
2022-09-23,474,12,131.68
2022-07-09,127,14,75.67
2022-09-26,218,35,124.79
2021-01-27,475,30,11.59
2021-12-12,478,36,75.58
2021-06-20,485,3,116.02
2021-09-19,412,15,26.6
2021-04-05,297,30,133.12
2021-06-18,397,22,26.14
2021-04-18,282,31,78.22
2021-10-21,128,2,23.92
2022-04-16,426,33,85.37
2021-05-29,282,30,70.94
2021-12-15,210,37,99.58
2022-10-26,276,8,15.54
2022-05-27,393,28,62.09
2022-11-06,69,26,143.53
2021-01-29,357,15,149.59
2021-02-03,90,35,68.24
2021-06-09,439,14,25.02
2021-07-25,320,11,91.57
2021-05-27,451,39,88.41
2022-10-24,51,18,48.34
2021-03-28,6,4,137.93
2022-07-26,344,5,39.24
2022-11-14,128,12,1.12
2021-04-26,74,29,101.58
2022-01-29,210,23,120.52
2022-11-10,376,23,20.54
2022-06-07,361,1,113.83
2021-02-15,80,15,106.25
2021-04-30,171,44,108.94
2021-05-26,337,9,146.96
2022-03-25,210,45,146.13
2021-03-22,50,8,114.71
2021-07-03,37,35,127.09
2021-04-12,482,17,90.53
2022-10-18,83,14,73.58
2022-02-02,378,5,124.53
2022-04-02,419,20,88.33
2021-01-08,72,29,64.75
2022-10-18,361,40,21.11
2021-10-07,94,37,35.61
2022-09-17,259,29,86.27
2022-10-25,141,1,46.39
2021-09-27,38,38,58.58
2022-06-08,332,46,94.46
2021-07-13,51,41,45.25
2021-09-16,409,22,8.19
2021-09-19,61,7,127.34
2022-11-09,57,33,47.04
2022-03-05,208,46,136.48
2022-07-27,199,19,58.75
2021-04-15,278,44,109.92
2022-12-11,360,1,32.57
2022-04-23,168,13,13.01
2021-02-20,142,31,131.59
2022-03-29,55,7,65.93
2021-02-05,50,38,64.49
2022-01-07,252,19,9.65
2021-07-16,292,33,130.56
2021-02-01,270,37,8.6
2021-10-04,364,42,86.98
2022-01-27,477,36,132.66
2022-02-11,105,14,67.94
2022-05-31,483,45,111.24
2021-03-06,107,18,127.0
2022-04-11,126,48,94.66
2022-10-01,237,38,83.79
2022-08-11,128,16,45.72
2021-07-29,228,47,51.55
2021-06-10,33,20,58.17
2021-02-13,183,19,130.07
2021-04-02,147,22,81.5
2022-09-08,101,32,32.26
2021-09-10,442,30,49.14
2022-05-07,483,25,87.59
2022-02-16,468,45,0.32
2021-09-14,58,13,63.33
2021-12-25,223,36,79.4
2021-09-03,134,33,73.35
2022-06-07,258,17,60.52
2021-04-23,263,34,2.16
2021-12-13,221,41,148.23
2021-04-24,130,25,128.54
2021-06-21,176,45,8.14
2022-02-23,345,25,127.18
2022-06-19,432,30,131.8
2022-05-04,88,44,58.05
2021-03-06,182,14,136.5
2022-10-02,41,33,144.67
2021-11-21,221,20,16.66
2022-12-18,180,23,5.42
2022-05-19,329,9,87.55
2021-01-03,369,13,43.11
2021-08-07,467,39,80.48
2022-06-20,46,46,124.99
2021-05-20,366,41,7.23
2021-03-11,285,37,103.23
2022-02-02,483,40,117.29
2022-08-05,411,11,139.62
2021-03-08,353,45,51.5
2022-04-10,325,4,37.42
2022-02-28,173,35,74.27
2021-06-29,413,1,41.83
2021-07-08,66,40,60.91
2021-01-09,334,42,53.87
2021-02-06,339,32,9.01
2021-12-01,420,4,133.74
2021-06-27,353,42,77.74
2022-01-19,460,32,71.08
2021-07-29,212,13,5.9
2021-05-27,318,31,103.63
2022-06-21,118,39,56.37
2022-11-04,462,4,30.96
2021-10-27,495,6,75.85
2022-01-12,325,19,4.76
2022-01-22,478,18,55.14
2022-05-29,31,7,50.86
2022-03-03,225,44,31.23
2022-05-01,203,3,93.68
2022-12-15,34,13,82.61
2021-12-29,247,25,8.29
2022-04-30,495,48,65.43
2021-09-13,373,27,78.26
2021-10-09,342,5,80.42
2022-06-27,476,49,127.82
2022-05-11,414,10,23.4
2022-12-11,36,29,33.38
2021-02-01,312,29,50.48
2022-07-09,448,6,33.38
2022-12-18,500,41,69.26
2022-02-21,410,9,54.17
2022-04-10,208,25,129.61
2021-08-07,492,23,116.71
2021-05-17,53,46,25.35
2021-01-26,229,13,113.99
2021-03-25,347,12,147.36
2022-09-24,135,3,59.41
2021-07-15,210,23,117.11
2021-10-15,61,31,0.12
2021-04-16,164,33,145.04
2022-09-29,33,15,9.92
2021-03-20,360,33,96.23
2021-05-09,327,27,45.38
2022-04-13,220,24,138.78
2022-03-24,70,35,68.98
2022-10-06,453,5,52.86
2022-12-13,79,49,2.58
2021-03-31,191,7,129.0
2022-06-29,389,5,54.31
2021-06-19,186,1,81.67
2021-12-17,249,40,48.14
2021-06-26,37,33,56.1
2022-09-15,192,2,60.1
2021-02-20,199,22,52.86
2022-04-08,197,38,14.33
2021-09-29,89,24,97.2
2022-04-04,421,25,120.78
2021-06-19,275,35,129.61
2022-11-29,338,40,132.48
2022-09-04,33,46,40.15
2022-05-11,348,45,38.9
2022-01-29,93,44,140.29
2022-07-30,83,43,110.98
2022-12-09,393,26,137.16
2022-08-06,295,44,136.73
2022-07-01,233,23,115.48
2021-05-07,466,1,76.97
2021-10-05,195,8,62.5
2021-06-27,73,14,34.83
2022-07-14,228,45,18.21
2021-10-10,182,29,128.68
2022-12-24,126,1,60.11
2022-05-19,159,13,65.08
2021-03-11,148,35,146.66
2022-01-22,329,35,128.92
2021-04-11,193,31,122.42
2021-12-23,277,44,48.94
2022-02-19,79,19,30.93
2021-02-16,487,30,137.3
2022-08-05,435,4,104.03
2022-05-18,317,31,117.96
2022-12-27,346,40,22.55
2022-05-23,303,37,115.2
2021-04-26,476,30,122.9
2022-04-24,16,11,77.7
2021-08-05,305,19,112.8
2021-06-17,273,7,46.29
2021-02-09,97,44,128.23
2021-09-28,99,5,54.21
2022-01-04,103,43,90.58
2022-06-05,75,47,60.41
2022-02-04,314,48,148.8
2021-11-20,253,4,51.94
2021-05-23,219,4,116.09
2022-11-07,462,45,140.26
2021-08-09,169,7,35.85
2021-12-14,427,43,36.34
2022-06-09,304,4,94.67
2022-12-24,46,46,40.44
2022-07-08,151,40,147.0
2022-09-07,295,32,88.79
2022-12-20,438,30,34.89
2022-06-25,221,30,69.12
2021-04-05,389,36,60.26
2021-10-10,108,31,148.09
2021-09-05,350,20,139.59
2021-07-06,98,14,42.9
2021-12-11,312,35,27.17
2021-10-05,84,16,129.45
2021-03-28,270,34,100.23
2021-03-03,131,50,26.1
2021-09-14,109,27,8.5
2022-05-22,201,39,108.55
2021-09-22,274,48,125.48
2022-07-11,436,17,95.66
2022-12-15,155,7,70.3
2021-12-28,416,2,143.67
2021-12-16,388,31,65.45
2021-05-01,160,10,65.69
2021-10-11,479,7,104.09
2021-05-29,368,24,106.55
2022-03-03,283,33,108.02
2021-12-31,498,5,28.23
2022-12-19,379,28,67.17
2021-06-02,110,29,91.37
2022-05-08,477,7,13.32
2022-01-14,286,45,26.32
2022-08-14,121,31,36.21
2022-03-28,447,27,135.08
2021-11-08,477,21,54.89
2021-06-24,108,12,63.51
2022-08-01,234,12,23.55
2022-04-27,413,47,89.73
2021-11-18,463,40,62.17
2021-03-20,395,29,18.08
2022-05-28,89,22,81.97
2021-10-19,388,22,3.08
2021-10-29,455,41,54.08
2022-11-02,134,20,100.89
2021-04-06,361,42,148.05
2021-10-08,100,23,10.89
2022-08-30,181,38,31.4
2022-10-19,270,9,143.64
2022-12-31,436,38,90.35
2022-09-09,182,21,25.91
2021-03-13,487,23,55.62
2021-02-08,335,14,38.19
2021-02-14,240,17,148.96
2022-01-23,493,19,100.75
2021-10-12,228,22,94.56
2022-02-11,358,50,80.06
2021-04-01,123,45,79.4
2021-01-22,454,39,133.73
2021-07-22,290,1,87.87
2022-01-31,160,39,102.78
2022-07-28,300,22,131.02
2022-06-01,226,16,14.73
2021-05-12,403,15,96.66
2022-08-07,143,47,125.1
2022-08-07,76,42,25.38
2021-08-17,173,41,86.14
2022-02-17,123,7,145.28
2021-03-18,153,12,94.89
2021-05-16,356,23,144.13
2021-11-25,300,24,0.05
2021-11-01,382,13,16.6
2022-06-11,483,30,68.84
2021-10-19,219,28,73.18
2021-01-25,476,33,50.29
2021-07-14,99,22,53.15
